templates/main.jet:59,60:null:0,1:null:null
templates/templateEntityClass.jet:462,489:www/class/Daniel.class.php:274,277:get:iterate
templates/templateEntityClass.jet:489,503:www/class/Daniel.class.php:277,291:null:iterate
templates/templateEntityClass.jet:503,530:www/class/Daniel.class.php:291,294:get:iterate
templates/templateEntityClass.jet:530,534:www/class/Daniel.class.php:294,298:null:iterate
templates/templateEntityClass.jet:534,561:www/class/Daniel.class.php:298,301:get:iterate
templates/templateEntityClass.jet:561,566:www/class/Daniel.class.php:301,306:null:iterate
templates/templateEntityClass.jet:309,330:www/class/Daniel.class.php:306,327:null:iterate
templates/templateEntityClass.jet:347,355:www/class/Daniel.class.php:327,335:null:uc
templates/templateEntityClass.jet:362,384:www/class/Daniel.class.php:335,357:null:iterate
templates/templateEntityClass.jet:384,411:www/class/Daniel.class.php:357,365:get:iterate
templates/templateEntityClass.jet:411,438:www/class/Daniel.class.php:365,392:null:iterate
templates/templateEntityClass.jet:455,463:www/class/Daniel.class.php:392,400:null:uc
templates/templateEntityClass.jet:470,472:www/class/Daniel.class.php:400,402:null:iterate
templates/templateEntityClass.jet:472,499:www/class/Daniel.class.php:402,410:get:iterate
templates/templateEntityClass.jet:499,513:www/class/Daniel.class.php:410,424:null:iterate
templates/templateEntityClass.jet:513,540:www/class/Daniel.class.php:424,432:get:iterate
templates/templateEntityClass.jet:540,544:www/class/Daniel.class.php:432,436:null:iterate
templates/templateEntityClass.jet:544,571:www/class/Daniel.class.php:436,444:get:iterate
templates/templateEntityClass.jet:571,576:www/class/Daniel.class.php:444,449:null:iterate
templates/templateEntityClass.jet:588,594:www/class/Daniel.class.php:449,455:null:null
templates/templateEntityClassDB.jet:0,21:www/class/DanielDB.class.php:0,21:null:null
templates/templateEntityClassDB.jet:21,48:www/class/DanielDB.class.php:21,27:get:null
templates/templateEntityClassDB.jet:48,68:www/class/DanielDB.class.php:27,47:null:null
templates/templateEntityClassDB.jet:85,91:www/class/DanielDB.class.php:47,53:null:uc
templates/templateEntityClassDB.jet:98,490:www/class/DanielDB.class.php:53,445:null:null
templates/templateEntityClassDB.jet:490,517:www/class/DanielDB.class.php:445,451:get:null
templates/templateEntityClassDB.jet:517,555:www/class/DanielDB.class.php:451,489:null:null
templates/templateEntityClassDB.jet:561,567:www/class/DanielDB.class.php:489,495:null:null
templates/templateEntityClassDB.jet:617,674:www/class/DanielDB.class.php:495,496:delimiter:null
templates/templateEntityClassDB.jet:659,686:www/class/DanielDB.class.php:496,499:get:iterate
templates/templateEntityClassDB.jet:617,674:www/class/DanielDB.class.php:499,501:delimiter:bodyContent
templates/templateEntityClassDB.jet:659,686:www/class/DanielDB.class.php:501,509:get:iterate
templates/templateEntityClassDB.jet:722,779:www/class/DanielDB.class.php:509,518:delimiter:null
templates/templateEntityClassDB.jet:764,770:www/class/DanielDB.class.php:518,524:null:iterate
templates/templateEntityClassDB.jet:770,797:www/class/DanielDB.class.php:524,530:get:iterate
templates/templateEntityClassDB.jet:797,802:www/class/DanielDB.class.php:530,535:null:iterate
templates/templateEntityClassDB.jet:819,822:www/class/DanielDB.class.php:535,538:null:uc
templates/templateEntityClassDB.jet:829,836:www/class/DanielDB.class.php:538,545:null:iterate
templates/templateEntityClassDB.jet:722,779:www/class/DanielDB.class.php:545,547:delimiter:bodyContent
templates/templateEntityClassDB.jet:764,770:www/class/DanielDB.class.php:547,553:null:iterate
templates/templateEntityClassDB.jet:770,797:www/class/DanielDB.class.php:553,559:get:iterate
templates/templateEntityClassDB.jet:797,802:www/class/DanielDB.class.php:559,564:null:iterate
templates/templateEntityClassDB.jet:819,827:www/class/DanielDB.class.php:564,572:null:uc
templates/templateEntityClassDB.jet:834,841:www/class/DanielDB.class.php:572,579:null:iterate
templates/templateEntityClassDB.jet:853,932:www/class/DanielDB.class.php:579,658:null:null
templates/templateEntityClassDB.jet:932,959:www/class/DanielDB.class.php:658,664:get:null
templates/templateEntityClassDB.jet:959,992:www/class/DanielDB.class.php:664,697:null:null
templates/templateEntityClassDB.jet:998,1004:www/class/DanielDB.class.php:697,703:null:null
templates/templateEntityClassDB.jet:1070,1124:www/class/DanielDB.class.php:703,707:delimiter:null
templates/templateEntityClassDB.jet:1096,1101:www/class/DanielDB.class.php:707,712:null:iterate
templates/templateEntityClassDB.jet:1101,1128:www/class/DanielDB.class.php:712,715:get:iterate
templates/templateEntityClassDB.jet:1128,1137:www/class/DanielDB.class.php:715,724:null:iterate
templates/templateEntityClassDB.jet:1137,1164:www/class/DanielDB.class.php:724,730:get:iterate
templates/templateEntityClassDB.jet:1164,1169:www/class/DanielDB.class.php:730,735:null:iterate
templates/templateEntityClassDB.jet:1186,1189:www/class/DanielDB.class.php:735,738:null:uc
templates/templateEntityClassDB.jet:1196,1203:www/class/DanielDB.class.php:738,745:null:iterate
templates/templateEntityClassDB.jet:1070,1124:www/class/DanielDB.class.php:745,747:delimiter:bodyContent
templates/templateEntityClassDB.jet:1096,1101:www/class/DanielDB.class.php:747,752:null:iterate
templates/templateEntityClassDB.jet:1101,1128:www/class/DanielDB.class.php:752,760:get:iterate
templates/templateEntityClassDB.jet:1128,1137:www/class/DanielDB.class.php:760,769:null:iterate
templates/templateEntityClassDB.jet:1137,1164:www/class/DanielDB.class.php:769,775:get:iterate
templates/templateEntityClassDB.jet:1164,1169:www/class/DanielDB.class.php:775,780:null:iterate
templates/templateEntityClassDB.jet:1186,1194:www/class/DanielDB.class.php:780,788:null:uc
templates/templateEntityClassDB.jet:1201,1208:www/class/DanielDB.class.php:788,795:null:iterate
templates/templateEntityClassDB.jet:1220,1240:www/class/DanielDB.class.php:795,815:null:null
templates/templateEntityClassDB.jet:1240,1267:www/class/DanielDB.class.php:815,821:get:null
templates/templateEntityClassDB.jet:1267,1354:www/class/DanielDB.class.php:821,908:null:null
templates/templateEntityClassDB.jet:1354,1381:www/class/DanielDB.class.php:908,914:get:null
templates/templateEntityClassDB.jet:1381,1419:www/class/DanielDB.class.php:914,952:null:null
templates/templateEntityClassDB.jet:1425,1431:www/class/DanielDB.class.php:952,958:null:null
templates/templateEntityClassDB.jet:1465,1482:www/class/DanielDB.class.php:958,975:null:null
templates/templateEntityClassDB.jet:1482,1509:www/class/DanielDB.class.php:975,981:get:null
templates/templateEntityClassDB.jet:1509,1658:www/class/DanielDB.class.php:981,1130:null:null
templates/templateEntityClassDB.jet:1664,1670:www/class/DanielDB.class.php:1130,1136:null:null
templates/templateEntityClassDB.jet:1704,1775:www/class/DanielDB.class.php:1136,1207:null:null
templates/templateEntityClassDB.jet:1775,1802:www/class/DanielDB.class.php:1207,1213:get:null
templates/templateEntityClassDB.jet:1802,1809:www/class/DanielDB.class.php:1213,1220:null:null
templates/templateEntityClassDB.jet:1826,1832:www/class/DanielDB.class.php:1220,1226:null:uc
templates/templateEntityClassDB.jet:1839,1853:www/class/DanielDB.class.php:1226,1240:null:null
templates/templateEntityClassDB.jet:1853,1880:www/class/DanielDB.class.php:1240,1246:get:null
templates/templateEntityClassDB.jet:1880,1904:www/class/DanielDB.class.php:1246,1270:null:null
templates/templateEntityClassDB.jet:1943,1949:www/class/DanielDB.class.php:1270,1276:null:iterate
templates/templateEntityClassDB.jet:1949,1976:www/class/DanielDB.class.php:1276,1282:get:iterate
templates/templateEntityClassDB.jet:1976,1981:www/class/DanielDB.class.php:1282,1287:null:iterate
templates/templateEntityClassDB.jet:1998,2001:www/class/DanielDB.class.php:1287,1290:null:uc
templates/templateEntityClassDB.jet:2008,2015:www/class/DanielDB.class.php:1290,1297:null:iterate
templates/templateEntityClassDB.jet:2015,2042:www/class/DanielDB.class.php:1297,1300:get:iterate
templates/templateEntityClassDB.jet:2042,2050:www/class/DanielDB.class.php:1300,1308:null:iterate
templates/templateEntityClassDB.jet:1943,1949:www/class/DanielDB.class.php:1308,1314:null:iterate
templates/templateEntityClassDB.jet:1949,1976:www/class/DanielDB.class.php:1314,1320:get:iterate
templates/templateEntityClassDB.jet:1976,1981:www/class/DanielDB.class.php:1320,1325:null:iterate
templates/templateEntityClassDB.jet:1998,2006:www/class/DanielDB.class.php:1325,1333:null:uc
templates/templateEntityClassDB.jet:2013,2020:www/class/DanielDB.class.php:1333,1340:null:iterate
templates/templateEntityClassDB.jet:2020,2047:www/class/DanielDB.class.php:1340,1348:get:iterate
templates/templateEntityClassDB.jet:2047,2055:www/class/DanielDB.class.php:1348,1356:null:iterate
templates/templateEntityClassDB.jet:2067,2085:www/class/DanielDB.class.php:1356,1374:null:null
templates/templateEntityClassDB.jet:2085,2112:www/class/DanielDB.class.php:1374,1380:get:null
templates/templateEntityClassDB.jet:2112,2171:www/class/DanielDB.class.php:1380,1439:null:null
templates/templateEntityClassDB.jet:2171,2198:www/class/DanielDB.class.php:1439,1445:get:null
templates/templateEntityClassDB.jet:2198,2246:www/class/DanielDB.class.php:1445,1493:null:null
templates/templateEntityClassDB.jet:2285,2300:www/class/DanielDB.class.php:1493,1508:null:iterate
templates/templateEntityClassDB.jet:2300,2327:www/class/DanielDB.class.php:1508,1514:get:iterate
templates/templateEntityClassDB.jet:2327,2332:www/class/DanielDB.class.php:1514,1519:null:iterate
templates/templateEntityClassDB.jet:2349,2352:www/class/DanielDB.class.php:1519,1522:null:uc
templates/templateEntityClassDB.jet:2359,2480:www/class/DanielDB.class.php:1522,1643:null:iterate
templates/templateEntityClassDB.jet:2480,2507:www/class/DanielDB.class.php:1643,1646:get:iterate
templates/templateEntityClassDB.jet:2507,2516:www/class/DanielDB.class.php:1646,1655:null:iterate
templates/templateEntityClassDB.jet:2516,2543:www/class/DanielDB.class.php:1655,1661:get:iterate
templates/templateEntityClassDB.jet:2543,2548:www/class/DanielDB.class.php:1661,1666:null:iterate
templates/templateEntityClassDB.jet:2565,2568:www/class/DanielDB.class.php:1666,1669:null:uc
templates/templateEntityClassDB.jet:2575,2590:www/class/DanielDB.class.php:1669,1684:null:iterate
templates/templateEntityClassDB.jet:2285,2300:www/class/DanielDB.class.php:1684,1699:null:iterate
templates/templateEntityClassDB.jet:2300,2327:www/class/DanielDB.class.php:1699,1705:get:iterate
templates/templateEntityClassDB.jet:2327,2332:www/class/DanielDB.class.php:1705,1710:null:iterate
templates/templateEntityClassDB.jet:2349,2357:www/class/DanielDB.class.php:1710,1718:null:uc
templates/templateEntityClassDB.jet:2364,2485:www/class/DanielDB.class.php:1718,1839:null:iterate
templates/templateEntityClassDB.jet:2485,2512:www/class/DanielDB.class.php:1839,1847:get:iterate
templates/templateEntityClassDB.jet:2512,2521:www/class/DanielDB.class.php:1847,1856:null:iterate
templates/templateEntityClassDB.jet:2521,2548:www/class/DanielDB.class.php:1856,1862:get:iterate
templates/templateEntityClassDB.jet:2548,2553:www/class/DanielDB.class.php:1862,1867:null:iterate
templates/templateEntityClassDB.jet:2570,2578:www/class/DanielDB.class.php:1867,1875:null:uc
templates/templateEntityClassDB.jet:2585,2600:www/class/DanielDB.class.php:1875,1890:null:iterate
templates/templateEntityClassDB.jet:2612,2648:www/class/DanielDB.class.php:1890,1926:null:null
templates/templateEntityClassDB.jet:2654,2660:www/class/DanielDB.class.php:1926,1932:null:null
templates/templateEntityClassDB.jet:2694,2775:www/class/DanielDB.class.php:1932,2013:null:null
templates/templateEntityClassDB.jet:2775,2802:www/class/DanielDB.class.php:2013,2019:get:null
templates/templateEntityClassDB.jet:2802,2809:www/class/DanielDB.class.php:2019,2026:null:null
templates/templateEntityClassDB.jet:2826,2832:www/class/DanielDB.class.php:2026,2032:null:uc
templates/templateEntityClassDB.jet:2839,2853:www/class/DanielDB.class.php:2032,2046:null:null
templates/templateEntityClassDB.jet:2853,2880:www/class/DanielDB.class.php:2046,2052:get:null
templates/templateEntityClassDB.jet:2880,2904:www/class/DanielDB.class.php:2052,2076:null:null
templates/templateEntityClassDB.jet:2943,2949:www/class/DanielDB.class.php:2076,2082:null:iterate
templates/templateEntityClassDB.jet:2949,2976:www/class/DanielDB.class.php:2082,2088:get:iterate
templates/templateEntityClassDB.jet:2976,2981:www/class/DanielDB.class.php:2088,2093:null:iterate
templates/templateEntityClassDB.jet:2998,3001:www/class/DanielDB.class.php:2093,2096:null:uc
templates/templateEntityClassDB.jet:3008,3015:www/class/DanielDB.class.php:2096,2103:null:iterate
templates/templateEntityClassDB.jet:3015,3042:www/class/DanielDB.class.php:2103,2106:get:iterate
templates/templateEntityClassDB.jet:3042,3050:www/class/DanielDB.class.php:2106,2114:null:iterate
templates/templateEntityClassDB.jet:2943,2949:www/class/DanielDB.class.php:2114,2120:null:iterate
templates/templateEntityClassDB.jet:2949,2976:www/class/DanielDB.class.php:2120,2126:get:iterate
templates/templateEntityClassDB.jet:2976,2981:www/class/DanielDB.class.php:2126,2131:null:iterate
templates/templateEntityClassDB.jet:2998,3006:www/class/DanielDB.class.php:2131,2139:null:uc
templates/templateEntityClassDB.jet:3013,3020:www/class/DanielDB.class.php:2139,2146:null:iterate
templates/templateEntityClassDB.jet:3020,3047:www/class/DanielDB.class.php:2146,2154:get:iterate
templates/templateEntityClassDB.jet:3047,3055:www/class/DanielDB.class.php:2154,2162:null:iterate
templates/templateEntityClassDB.jet:3067,3085:www/class/DanielDB.class.php:2162,2180:null:null
templates/templateEntityClassDB.jet:3085,3112:www/class/DanielDB.class.php:2180,2186:get:null
templates/templateEntityClassDB.jet:3112,3152:www/class/DanielDB.class.php:2186,2226:null:null
templates/templateEntityActionSave.jet:0,30:www/Bruno/save.php:0,30:null:null
templates/templateEntityActionSave.jet:47,52:www/Bruno/save.php:30,35:null:uc
templates/templateEntityActionSave.jet:59,96:www/Bruno/save.php:35,72:null:null
templates/templateEntityActionSave.jet:113,118:www/Bruno/save.php:72,77:null:uc
templates/templateEntityActionSave.jet:125,144:www/Bruno/save.php:77,96:null:null
templates/templateEntityActionSave.jet:161,166:www/Bruno/save.php:96,101:null:uc
templates/templateEntityActionSave.jet:173,180:www/Bruno/save.php:101,108:null:null
templates/templateEntityActionSave.jet:197,202:www/Bruno/save.php:108,113:null:uc
templates/templateEntityActionSave.jet:209,215:www/Bruno/save.php:113,119:null:null
templates/templateEntityActionSave.jet:232,237:www/Bruno/save.php:119,124:null:uc
templates/templateEntityActionSave.jet:244,253:www/Bruno/save.php:124,133:null:null
templates/templateEntityActionSave.jet:270,275:www/Bruno/save.php:133,138:null:uc
templates/templateEntityActionSave.jet:282,290:www/Bruno/save.php:138,146:null:null
templates/templateEntityActionSave.jet:354,358:www/Bruno/save.php:146,150:null:iterate
templates/templateEntityActionSave.jet:358,397:www/Bruno/save.php:150,155:get:iterate
templates/templateEntityActionSave.jet:397,402:www/Bruno/save.php:155,160:null:iterate
templates/templateEntityActionSave.jet:419,422:www/Bruno/save.php:160,163:null:uc
templates/templateEntityActionSave.jet:429,438:www/Bruno/save.php:163,172:null:iterate
templates/templateEntityActionSave.jet:438,478:www/Bruno/save.php:172,175:get:iterate
templates/templateEntityActionSave.jet:478,484:www/Bruno/save.php:175,181:null:iterate
templates/templateEntityActionSave.jet:354,358:www/Bruno/save.php:181,185:null:iterate
templates/templateEntityActionSave.jet:358,397:www/Bruno/save.php:185,190:get:iterate
templates/templateEntityActionSave.jet:397,402:www/Bruno/save.php:190,195:null:iterate
templates/templateEntityActionSave.jet:419,427:www/Bruno/save.php:195,203:null:uc
templates/templateEntityActionSave.jet:434,443:www/Bruno/save.php:203,212:null:iterate
templates/templateEntityActionSave.jet:443,483:www/Bruno/save.php:212,220:get:iterate
templates/templateEntityActionSave.jet:483,489:www/Bruno/save.php:220,226:null:iterate
templates/templateEntityActionSave.jet:354,358:www/Bruno/save.php:226,230:null:iterate
templates/templateEntityActionSave.jet:358,397:www/Bruno/save.php:230,235:get:iterate
templates/templateEntityActionSave.jet:397,402:www/Bruno/save.php:235,240:null:iterate
templates/templateEntityActionSave.jet:419,429:www/Bruno/save.php:240,250:null:uc
templates/templateEntityActionSave.jet:436,445:www/Bruno/save.php:250,259:null:iterate
templates/templateEntityActionSave.jet:445,485:www/Bruno/save.php:259,269:get:iterate
templates/templateEntityActionSave.jet:485,491:www/Bruno/save.php:269,275:null:iterate
templates/templateEntityActionSave.jet:354,358:www/Bruno/save.php:275,279:null:iterate
templates/templateEntityActionSave.jet:358,397:www/Bruno/save.php:279,284:get:iterate
templates/templateEntityActionSave.jet:397,402:www/Bruno/save.php:284,289:null:iterate
templates/templateEntityActionSave.jet:419,430:www/Bruno/save.php:289,300:null:uc
templates/templateEntityActionSave.jet:437,446:www/Bruno/save.php:300,309:null:iterate
templates/templateEntityActionSave.jet:446,486:www/Bruno/save.php:309,320:get:iterate
templates/templateEntityActionSave.jet:486,492:www/Bruno/save.php:320,326:null:iterate
templates/templateEntityActionSave.jet:504,558:www/Bruno/save.php:326,380:null:null
templates/templateEntityActionSave.jet:558,597:www/Bruno/save.php:380,385:get:null
templates/templateEntityActionSave.jet:597,633:www/Bruno/save.php:385,421:null:null
templates/templateEntityActionSave.jet:650,655:www/Bruno/save.php:421,426:null:uc
templates/templateEntityActionSave.jet:662,674:www/Bruno/save.php:426,438:null:null
templates/templateEntityActionSave.jet:691,696:www/Bruno/save.php:438,443:null:uc
templates/templateEntityActionSave.jet:703,729:www/Bruno/save.php:443,469:null:null
templates/templateEntityActionSave.jet:746,751:www/Bruno/save.php:469,474:null:uc
templates/templateEntityActionSave.jet:758,767:www/Bruno/save.php:474,483:null:null
templates/templateEntityActionSave.jet:784,789:www/Bruno/save.php:483,488:null:uc
templates/templateEntityActionSave.jet:796,1025:www/Bruno/save.php:488,717:null:null
templates/templateEntityActionDelete.jet:0,30:www/Bruno/delete.php:0,30:null:null
templates/templateEntityActionDelete.jet:47,52:www/Bruno/delete.php:30,35:null:uc
templates/templateEntityActionDelete.jet:59,96:www/Bruno/delete.php:35,72:null:null
templates/templateEntityActionDelete.jet:113,118:www/Bruno/delete.php:72,77:null:uc
templates/templateEntityActionDelete.jet:125,144:www/Bruno/delete.php:77,96:null:null
templates/templateEntityActionDelete.jet:161,166:www/Bruno/delete.php:96,101:null:uc
templates/templateEntityActionDelete.jet:173,180:www/Bruno/delete.php:101,108:null:null
templates/templateEntityActionDelete.jet:197,202:www/Bruno/delete.php:108,113:null:uc
templates/templateEntityActionDelete.jet:209,215:www/Bruno/delete.php:113,119:null:null
templates/templateEntityActionDelete.jet:232,237:www/Bruno/delete.php:119,124:null:uc
templates/templateEntityActionDelete.jet:244,253:www/Bruno/delete.php:124,133:null:null
templates/templateEntityActionDelete.jet:270,275:www/Bruno/delete.php:133,138:null:uc
templates/templateEntityActionDelete.jet:282,359:www/Bruno/delete.php:138,215:null:null
templates/templateEntityActionDelete.jet:359,398:www/Bruno/delete.php:215,220:get:null
templates/templateEntityActionDelete.jet:398,433:www/Bruno/delete.php:220,255:null:null
templates/templateEntityActionDelete.jet:450,455:www/Bruno/delete.php:255,260:null:uc
templates/templateEntityActionDelete.jet:462,475:www/Bruno/delete.php:260,273:null:null
templates/templateEntityActionDelete.jet:492,497:www/Bruno/delete.php:273,278:null:uc
templates/templateEntityActionDelete.jet:504,731:www/Bruno/delete.php:278,505:null:null
templates/templateEntityActionSave.jet:0,30:www/Daniel/save.php:0,30:null:null
templates/templateEntityActionSave.jet:47,53:www/Daniel/save.php:30,36:null:uc
templates/templateEntityActionSave.jet:60,97:www/Daniel/save.php:36,73:null:null
templates/templateEntityActionSave.jet:114,120:www/Daniel/save.php:73,79:null:uc
templates/templateEntityActionSave.jet:127,146:www/Daniel/save.php:79,98:null:null
templates/templateEntityActionSave.jet:163,169:www/Daniel/save.php:98,104:null:uc
templates/templateEntityActionSave.jet:176,183:www/Daniel/save.php:104,111:null:null
templates/templateEntityActionSave.jet:200,206:www/Daniel/save.php:111,117:null:uc
templates/templateEntityActionSave.jet:213,219:www/Daniel/save.php:117,123:null:null
templates/templateEntityActionSave.jet:236,242:www/Daniel/save.php:123,129:null:uc
templates/templateEntityActionSave.jet:249,258:www/Daniel/save.php:129,138:null:null
templates/templateEntityActionSave.jet:275,281:www/Daniel/save.php:138,144:null:uc
templates/templateEntityActionSave.jet:288,296:www/Daniel/save.php:144,152:null:null
templates/templateEntityActionSave.jet:360,364:www/Daniel/save.php:152,156:null:iterate
templates/templateEntityActionSave.jet:364,403:www/Daniel/save.php:156,162:get:iterate
templates/templateEntityActionSave.jet:403,408:www/Daniel/save.php:162,167:null:iterate
templates/templateEntityActionSave.jet:425,428:www/Daniel/save.php:167,170:null:uc
templates/templateEntityActionSave.jet:435,444:www/Daniel/save.php:170,179:null:iterate
templates/templateEntityActionSave.jet:444,484:www/Daniel/save.php:179,182:get:iterate
templates/templateEntityActionSave.jet:484,490:www/Daniel/save.php:182,188:null:iterate
templates/templateEntityActionSave.jet:360,364:www/Daniel/save.php:188,192:null:iterate
templates/templateEntityActionSave.jet:364,403:www/Daniel/save.php:192,198:get:iterate
templates/templateEntityActionSave.jet:403,408:www/Daniel/save.php:198,203:null:iterate
templates/templateEntityActionSave.jet:425,433:www/Daniel/save.php:203,211:null:uc
templates/templateEntityActionSave.jet:440,449:www/Daniel/save.php:211,220:null:iterate
templates/templateEntityActionSave.jet:449,489:www/Daniel/save.php:220,228:get:iterate
templates/templateEntityActionSave.jet:489,495:www/Daniel/save.php:228,234:null:iterate
templates/templateEntityActionSave.jet:507,561:www/Daniel/save.php:234,288:null:null
templates/templateEntityActionSave.jet:561,600:www/Daniel/save.php:288,294:get:null
templates/templateEntityActionSave.jet:600,636:www/Daniel/save.php:294,330:null:null
templates/templateEntityActionSave.jet:653,659:www/Daniel/save.php:330,336:null:uc
templates/templateEntityActionSave.jet:666,678:www/Daniel/save.php:336,348:null:null
templates/templateEntityActionSave.jet:695,701:www/Daniel/save.php:348,354:null:uc
templates/templateEntityActionSave.jet:708,734:www/Daniel/save.php:354,380:null:null
templates/templateEntityActionSave.jet:751,757:www/Daniel/save.php:380,386:null:uc
templates/templateEntityActionSave.jet:764,773:www/Daniel/save.php:386,395:null:null
templates/templateEntityActionSave.jet:790,796:www/Daniel/save.php:395,401:null:uc
templates/templateEntityActionSave.jet:803,1032:www/Daniel/save.php:401,630:null:null
templates/templateEntityActionDelete.jet:0,30:www/Daniel/delete.php:0,30:null:null
templates/templateEntityActionDelete.jet:47,53:www/Daniel/delete.php:30,36:null:uc
templates/templateEntityActionDelete.jet:60,97:www/Daniel/delete.php:36,73:null:null
templates/templateEntityActionDelete.jet:114,120:www/Daniel/delete.php:73,79:null:uc
templates/templateEntityActionDelete.jet:127,146:www/Daniel/delete.php:79,98:null:null
templates/templateEntityActionDelete.jet:163,169:www/Daniel/delete.php:98,104:null:uc
templates/templateEntityActionDelete.jet:176,183:www/Daniel/delete.php:104,111:null:null
templates/templateEntityActionDelete.jet:200,206:www/Daniel/delete.php:111,117:null:uc
templates/templateEntityActionDelete.jet:213,219:www/Daniel/delete.php:117,123:null:null
templates/templateEntityActionDelete.jet:236,242:www/Daniel/delete.php:123,129:null:uc
templates/templateEntityActionDelete.jet:249,258:www/Daniel/delete.php:129,138:null:null
templates/templateEntityActionDelete.jet:275,281:www/Daniel/delete.php:138,144:null:uc
templates/templateEntityActionDelete.jet:288,365:www/Daniel/delete.php:144,221:null:null
templates/templateEntityActionDelete.jet:365,404:www/Daniel/delete.php:221,227:get:null
templates/templateEntityActionDelete.jet:404,439:www/Daniel/delete.php:227,262:null:null
templates/templateEntityActionDelete.jet:456,462:www/Daniel/delete.php:262,268:null:uc
templates/templateEntityActionDelete.jet:469,482:www/Daniel/delete.php:268,281:null:null
templates/templateEntityActionDelete.jet:499,505:www/Daniel/delete.php:281,287:null:uc
templates/templateEntityActionDelete.jet:512,739:www/Daniel/delete.php:287,514:null:null
templates/CSS/templateBootstrap-datepicker.jet:0,17084:www/css/bootstrap-datepicker.css:0,17084:null:null
templates/CSS/templateBootstrap-datepicker.standalone.jet:0,17942:www/css/bootstrap-datepicker.standalone.css:0,17942:null:null
templates/CSS/templateBootstrap-datepicker3.jet:0,32846:www/css/bootstrap-datepicker3.css:0,32846:null:null
templates/CSS/templateBootstrap-datepicker3.standalone.jet:0,33653:www/css/bootstrap-datepicker3.standalone.css:0,33653:null:null
templates/CSS/templateBootstrap-table.jet:0,5067:www/css/bootstrap-table.css:0,5067:null:null
templates/JS/templateBootstrap-datepicker.jet:0,50049:www/js/bootstrap-datepicker.js:0,50049:null:null
templates/JS/templateBootstrap-table.jet:0,78289:www/js/bootstrap-table.js:0,78289:null:null
templates/templateEntityJS.jet:0,15:www/js/Bruno.js:0,15:null:null
templates/templateEntityJS.jet:15,54:www/js/Bruno.js:15,20:get:null
templates/templateEntityJS.jet:54,92:www/js/Bruno.js:20,58:null:null
templates/templateEntityJS.jet:92,131:www/js/Bruno.js:58,63:get:null
templates/templateEntityJS.jet:131,198:www/js/Bruno.js:63,130:null:null
templates/templateEntityJS.jet:198,237:www/js/Bruno.js:130,135:get:null
templates/templateEntityJS.jet:237,264:www/js/Bruno.js:135,162:null:null
templates/templateEntityJS.jet:328,335:www/js/Bruno.js:162,169:null:iterate
templates/templateEntityJS.jet:335,375:www/js/Bruno.js:169,172:get:iterate
templates/templateEntityJS.jet:375,386:www/js/Bruno.js:172,183:null:iterate
templates/templateEntityJS.jet:386,425:www/js/Bruno.js:183,188:get:iterate
templates/templateEntityJS.jet:425,437:www/js/Bruno.js:188,200:null:iterate
templates/templateEntityJS.jet:437,477:www/js/Bruno.js:200,203:get:iterate
templates/templateEntityJS.jet:477,489:www/js/Bruno.js:203,215:null:iterate
templates/templateEntityJS.jet:328,335:www/js/Bruno.js:215,222:null:iterate
templates/templateEntityJS.jet:335,375:www/js/Bruno.js:222,230:get:iterate
templates/templateEntityJS.jet:375,386:www/js/Bruno.js:230,241:null:iterate
templates/templateEntityJS.jet:386,425:www/js/Bruno.js:241,246:get:iterate
templates/templateEntityJS.jet:425,437:www/js/Bruno.js:246,258:null:iterate
templates/templateEntityJS.jet:437,477:www/js/Bruno.js:258,266:get:iterate
templates/templateEntityJS.jet:477,489:www/js/Bruno.js:266,278:null:iterate
templates/templateEntityJS.jet:328,335:www/js/Bruno.js:278,285:null:iterate
templates/templateEntityJS.jet:335,375:www/js/Bruno.js:285,295:get:iterate
templates/templateEntityJS.jet:375,386:www/js/Bruno.js:295,306:null:iterate
templates/templateEntityJS.jet:386,425:www/js/Bruno.js:306,311:get:iterate
templates/templateEntityJS.jet:425,437:www/js/Bruno.js:311,323:null:iterate
templates/templateEntityJS.jet:437,477:www/js/Bruno.js:323,333:get:iterate
templates/templateEntityJS.jet:477,489:www/js/Bruno.js:333,345:null:iterate
templates/templateEntityJS.jet:328,335:www/js/Bruno.js:345,352:null:iterate
templates/templateEntityJS.jet:335,375:www/js/Bruno.js:352,363:get:iterate
templates/templateEntityJS.jet:375,386:www/js/Bruno.js:363,374:null:iterate
templates/templateEntityJS.jet:386,425:www/js/Bruno.js:374,379:get:iterate
templates/templateEntityJS.jet:425,437:www/js/Bruno.js:379,391:null:iterate
templates/templateEntityJS.jet:437,477:www/js/Bruno.js:391,402:get:iterate
templates/templateEntityJS.jet:477,489:www/js/Bruno.js:402,414:null:iterate
templates/templateEntityJS.jet:501,516:www/js/Bruno.js:414,429:null:null
templates/templateEntityJS.jet:516,555:www/js/Bruno.js:429,434:get:null
templates/templateEntityJS.jet:555,597:www/js/Bruno.js:434,476:null:null
templates/templateEntityJS.jet:597,636:www/js/Bruno.js:476,481:get:null
templates/templateEntityJS.jet:636,661:www/js/Bruno.js:481,506:null:null
templates/templateEntityJS.jet:725,732:www/js/Bruno.js:506,513:null:iterate
templates/templateEntityJS.jet:732,772:www/js/Bruno.js:513,516:get:iterate
templates/templateEntityJS.jet:772,785:www/js/Bruno.js:516,529:null:iterate
templates/templateEntityJS.jet:725,732:www/js/Bruno.js:529,536:null:iterate
